都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険サービスの指定状況,障害福祉サービスの指定状況,備考
374067,37B1600017,香川県,まんのう町,医療法人圭良会　永生病院介護医療院,イリョウホウジンケイリョウカイ　エイセイビョインカイゴイリョウイン,短期入所療養介護（介護医療院）,香川県仲多度郡まんのう町買田21-3永生病院,永生病院,34.176452300000000,133.826708800000000,0877-73-3300,0877-73-3202,7470005002921,医療法人圭良会,37B1600017,,,,http://www.eisei-hp.or.jp/,,,,
384020,38B3500016,愛媛県,砥部町,介護医療院　八倉,カイゴイリョウイン　ヤクラ,短期入所療養介護（介護医療院）,愛媛県伊予郡砥部町重光275番地1,,33.786366100000000,132.778627700000000,089-958-1555,089-958-1547,5500005000683,医療法人順風会,38B3500016,,,0,http://www.atomgroup.net/jyun/yak.htm,,,,
392103,39B1000018,高知県,四万十市,介護医療院なかむら,カイゴイリョウインナカムラ,短期入所療養介護（介護医療院）,中村小姓町75番地中村病院,中村病院,32.994536500000000,132.932388400000000,0880-34-3177,0880-34-7318,9490005002125,いりょうほうじんじけいかい,39B1000018,,,,,,,,
402028,40B1500022,福岡県,大牟田市,介護医療院　ありあけ,カイゴイリョウイン　　アリアケ,短期入所療養介護（介護医療院）,福岡県大牟田市船津町440番地3,,33.006894000000000,130.438064000000000,0944-52-5245,0944-52-5247,,医療法人　幸知会,40B1500022,,,,http://www/ariake/or/jp/,,,,
402036,40B1600046,福岡県,久留米市,博愛介護医療院,ハクアイカイゴイリョウイン,短期入所療養介護（介護医療院）,福岡県久留米市国分町２２３番地１,,33.294584000000000,130.540387000000000,0942-21-4857,0942-21-1759,,医療法人　南溟会,40B1600046,,,,http://hakuai-mltcs.com/,,,,
402036,40B1600012,福岡県,久留米市,医療法人　十連会　介護医療院　十連,イリョウホウジン　ジュウレンカイカイゴイリョウイン　ジュウレン,短期入所療養介護（介護医療院）,福岡県久留米市三潴町西牟田6557番地89,,33.252573600000000,130.488024300000000,0942-65-1133,0942-65-1344,5290005010201,医療法人十連会,40B1600012,,,,jyuuren.or.jp,,,,
403440,40B4100028,福岡県,須恵町,水戸病院介護医療院,ミトビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,福岡県糟屋郡須恵町大字旅石１１５番地４８３,,33.584398000000000,130.496853500000000,092-935-3755,092-935-6626,3290005006226,医療法人社団　正信会,40B4100028,,,,http://www.s-mito.org,,,,
402303,40B3500012,福岡県,糸島市,医療法人社団　昭友会　介護医療院すみれ,イリョウホウジンシャダン　ショウユウカイ　カイゴイリョウイン　スミレ,短期入所療養介護（介護医療院）,神在1378-3,,33.547643300000000,130.177059900000000,092-331-1165,092-331-1160,8290005005000,医療法人社団昭友会,40B3500012,,,,http://www.itoshima-tanakaclinic.jp/,,,,
402273,40B2100020,福岡県,嘉麻市,医療法人遊心会　大塚病院　大塚病院介護医療院,イリョウホウジンユウシンカイ　オオツカビョウイン　オオツカビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,福岡県嘉麻市上山田1440番地7,,33.558189900000000,130.767362600000000,0948-52-0871,0948-52-1924,,医療法人遊心会　大塚病院,40B2100020,,,,,,,,
402273,40B2100038,福岡県,嘉麻市,介護医療院ふくろうの森,カイゴイリョウインフクロウノモリ,短期入所療養介護（介護医療院）,福岡県嘉麻市上山田１２８７番地,,33.556975842984100,130.756337114871000,0948-52-0577,0948-52-1926,5290005008055,筑山会,40B2100038,,,,https://chikuzzankai.com/,,,,
402265,40B5500010,福岡県,宮若市,有吉病院介護医療院,アリヨシビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,福岡県宮若市上有木397番地1,,33.761916900000000,130.623592200000000,0949-34-6077,0949-34-6085,,医療法人笠松会,40B5500010,,,,http://www.ariyoshi-hp.jp/,,,,
402052,40B1800018,福岡県,飯塚市,医療法人社団　親和会　共立病院,イリョウホウジンシャダン　シンワカイ　キョウリツビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,福岡県飯塚市横田770番地3,,33.649311600000000,130.668111000000000,0948-22-0725,0948-28-9137,8290005008003,医療法人社団親和会,40B1800018,,,0,http://f-shinwakai.or.jp,,,,
402168,40B2900031,福岡県,小郡市,みらい介護医療院　（介護予防）短期入所療養介護,ミライカイゴイリョウイン　（カイゴヨボウ）タンキニュウショリョウヨウカイゴ,短期入所療養介護（介護医療院）,福岡県小郡市山隈字弥八郎273番地11,,33.408245800000000,130.597712700000000,0942-73-0011,0942-73-0014,,社会医療法人　天神会,40B2900031,,,0,https://www.tenjinkai.or.jp,,,,
403423,40B3900022,福岡県,篠栗町,篠栗病院介護医療院,ササグリビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,福岡県糟屋郡篠栗町大字尾仲９４,,33.624316000000000,130.521512000000000,092-947-0711,092-947-0715,4290005006225,医療法人井上会,40B3900022,,,,http://www.sasaguri.or.jp,,,,
401315,40B0800019,福岡県,福岡市東区,介護医療院　東福岡和仁会病院,カイゴイリョウイン　ヒガシフクオカワジンカイビョウイン,短期入所療養介護（介護医療院）,福岡県福岡市東区奈多1丁目4番1号,,33.691411700000000,130.419227100000000,092-608-1511,092-607-6942,3310005001364,和仁会,40B0800019,,,,higashifukuoka-wajinkai.jp,,,,
401358,40B1200029,福岡県,福岡市西区,医療法人輝松会松尾内科病院介護医療院,イリョウホウジンキショウカイマツオナイカビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,福岡市西区下山門団地40番5号,,33.577700700000000,130.305584000000000,092-891-5071,092-882-0645,,医療法人輝松会,40B1200029,,,,https:matsuohosp.kisyoukai.jp/,,,,
401358,40B1200011,福岡県,福岡市西区,シーサイド病院介護医療院,シーサイドビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,福岡県福岡市西区今津3810番地,,33.611685700000000,130.229086500000000,092-806-7171,092-806-5021,3290005001508,医療法人永寿会,40B1200011,,,,http://www.seaside-hp.or.jp/,,,,
401323,40B0900017,福岡県,福岡市博多区,介護医療院かねのくま,カイゴイリョウインカネノクマ,短期入所療養介護（介護医療院）,福岡県福岡市博多区金の隈３丁目２４番１６号,,33.556533600000000,130.481173000000000,092-504-0097,092-504-1502,,医療法人相生会,40B0900017,,,,http:www.kanenokuma-hp.jp,,,,
401323,40B0900033,福岡県,福岡市博多区,こもり介護医療院,コモリカイゴイリョウイン,短期入所療養介護（介護医療院）,福岡県福岡市博多区対馬小路9番13号,,33.600022500000000,130.401788100000000,092-291-3945,,2290005001582,古森病院,40B0900033,,,,https://komori-hp.cloud-line.com/,,,,
422037,42B0300018,長崎県,島原市,介護医療院　リハサポート,カイゴイリョウイン　リハサポート,短期入所療養介護（介護医療院）,長崎県島原市湖南町6893-2,,32.778264500000000,130.368311600000000,0957-62-5161,0957-64-3675,,医療法人社団東洋会,42B0300018,,,,toyokai-medi.jp/,,,,
422011,42B0100012,長崎県,長崎市,介護医療院　安中外科・脳神経外科医院,カイゴイリョウイン　ヤスナカゲカ・ノウシンケイゲカイイン,短期入所療養介護（介護医療院）,丸山町2番6号2階,2階,34.984842200000000,138.377018500000000,095-823-4813,095-822-7447,,医療法人　安中外科・脳神経外科医院,42B0100012,,,0,www.yasunaka.jp,,,,
432032,43B0300025,熊本県,人吉市,医療法人蘇春堂　人吉中央温泉病院介護医療院,イリョウホウジンソシュンドウ　ヒトヨシチュウオウオンセンビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,上青井町１７０－１,,32.213153500000000,130.756796000000000,0966-24-2854,0966-22-3203,,人吉中央温泉病院,43B0300025,,,,http://www.soshundo.jp/hitoyoshi/,,,,
432067,43B0600010,熊本県,玉名市,介護医療院ゆうきの里,カイゴイリョウインユウキノサト,短期入所療養介護（介護医療院）,熊本県玉名市上小田1063番地,,32.951782500000000,130.586836500000000,0968-74-1131,0968-74-3821,,医療法人悠紀会,43B0600010,,,0,http://www.yukikai.or.jp,,,,
434426,43B2800022,熊本県,嘉島町,西村病院介護医療院短期療養医療院,ニシムラビョウインカイゴイリョウインタンキリョウヨウイリョウイン,短期入所療養介護（介護医療院）,熊本県上益城郡嘉島町北甘木2083番地,,32.748180400000000,130.770719800000000,096-237-1551,096-237-1597,5330005003646,医療法人社団栄康会,43B2800022,,,,,,,,
434442,43B2800014,熊本県,甲佐町,谷田病院介護医療院,ヤツダビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,熊本県上益城郡甲佐町岩下１２３,,32.650936500000000,130.810163000000000,096-234-1248,096-234-1249,8330005003635,医療法人谷田会,43B2800014,,,0,https://www.yatsuda-kai.jp/,,,,
433489,43B2300015,熊本県,美里町,美里リハビリテーション病院介護医療院,ミサトリハビリテーションビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,洞岳1308番地,,32.635135800000000,130.922447600000000,0964-48-0211,0964-48-0211,,社会医療法人　黎明会,43B2300015,,,,hospital@misato-riha-jp,,,,
432024,43B0200019,熊本県,八代市,八代敬仁病院　介護医療院,ヤツシロケイジンビョウイン　カイゴイリョウイン,短期入所療養介護（介護医療院）,熊本県八代市海士江町2817番地,,32.524344000000000,130.622778600000000,0965-34-7911,0965-33-4264,9330005005960,医療法人敬仁会,43B0200019,,,,https://www.tatsushirokeijin.com,,,,
432156,43B1500037,熊本県,天草市,福本病院介護医療院,フクモトビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,熊本県天草市牛深町１５２２－４６,,32.200527200000000,130.030220900000000,0969-73-3131,0969-74-0300,6330005006813,いりょうほうじんしゃだんふくもとかい,43B1500037,,,0,,,,,
431044,43B0100045,熊本県,熊本市南区,介護医療院　ゆずりは,カイゴイリョウイン　ユズリハ,短期入所療養介護（介護医療院）,熊本県熊本市南区城南町高1099番地,,32.734193700000000,130.708387600000000,0964-28-6311,0964-28-6313,,医療法人社団　誠心会,43B0100045,,,,http://yuzuriha-k.or.jp/,,,,
442020,44B0200034,大分県,別府市,ふじみ介護医療院,フジミカイゴイリョウイン,短期入所療養介護（介護医療院）,大分県別府市北的ヶ浜町5番19号,,33.284986100000000,131.504130500000000,0977-24-0001,0977-22-1725,6320005002672,医療法人博愛会（社団）,44B0200034,,,,http://www.fujimi.or.jp/,,,,
442020,44B0200042,大分県,別府市,浜脇記念病院介護医療院,ハマワキキネンビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,浜脇１丁目6-21,,33.269490200000000,131.510434000000000,0977-22-2228,0977-26-2832,9320005002661,浜脇記念病院介護医療院,44B0200042,,,,http://hamawakimho.com,,,,
442020,44B0200059,大分県,別府市,ヒロセ内科介護医療院,ヒロセナイカカイゴイリョウイン,短期入所療養介護（介護医療院）,大分県別府市駅前本町5-23,,33.280947300000000,131.501552700000000,0977-21-3030,0977-26-4113,7320005003034,医療法人メディ・キューブ,44B0200059,,,6,https://www.bec-medicube.com/menu/hirosenaikaiin.html,,,,
462039,46B0300030,鹿児島県,鹿屋市,かのや東病院　介護医療院,カノヤヒガシビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,鹿児島県鹿屋市笠之原町2626-1　3Ｆ,,31.397712800000000,130.882177200000000,0994-36-0678,0994-36-0817,,医療法人伸和会かのや東病院介護医療院,46B0300030,,,,,,,,
462080,46B0800013,鹿児島県,出水市,出水郡医師会立第二病院介護医療院,イズミグンイシカイリツダイニビョウイン,短期入所療養介護（介護医療院）,鹿児島県出水市高尾野町柴引2574,,32.049922200000000,130.302417000000000,0996-82-5900,0996-82-5885,3340005007664,公益社団法人,46B0800013,,,,https://izumidaini.jp/,,,,
462152,46B1500026,鹿児島県,薩摩川内市,介護医療院　坂口医院,カイゴイリョウイン　サカグチイイン,短期入所療養介護（介護医療院）,鹿児島県薩摩川内市大王町1-1,,31.823684300000000,130.299668700000000,0996-23-4509,0996-22-7910,2340005003383,医療法人　育生会,46B1500026,,,,https://sakaguchi-hospital.jp/,,,,
462012,46B0100026,鹿児島県,鹿児島市,桜島病院介護医療院,サクラジマビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,鹿児島県鹿児島市野尻町５９,,31.568013200000000,130.616374600000000,０９９－２２１－２０３１,０９９－２２１－３２２５,,天陽会,46B0100026,,,,http://www.tenyoukai.org//sakurajima/index.html,,,,
462161,46B1500018,鹿児島県,日置市,博悠会温泉病院介護医療院,ハクユウカイオンセンビョウインカイゴイリョウイン,短期入所療養介護（介護医療院）,鹿児島県日置市東市来町湯田4648番地,,31.675256600000000,130.349290900000000,099-274-2238,099-274-0780,4340005001237,医療法人　博悠会,46B1500018,,,,hakuyukai-group.jp,,,,
462012,46B0100042,鹿児島県,鹿児島市,冨永内科介護医療院,トミナガナイカカイゴイリョウイン,短期入所療養介護（介護医療院）,鹿児島県鹿児島市西伊敷４丁目７番４号,,31.640477900000000,130.532630300000000,099-229-2323,099-229-2323,2340005001800,医療法人青雪会,46B0100042,,,,,,,,
